Betweenness Centrality — full node ranking
==================================================================================
Sorted by raw score (descending).
Normalisation: log-normalised.
Total nodes: 6,763
==================================================================================

Rank    Node                                                       Raw Score  Norm Score
598     nox                                                   20908.11444603    0.617519
599     langchain-classic                                     20900.36561871    0.617496
600     pyquery                                               20859.25999072    0.617374
601     pyjwt                                                 20786.88140316    0.617158
602     pytest-randomly                                       20775.94080492    0.617125
603     termcolor                                             20582.88124651    0.616546
604     rinohtype                                             20348.76098955    0.615836
605     actionlint-py                                         20319.72689982    0.615747
606     portalocker                                           20297.46577364    0.615679
607     googleapis-common-protos                              20283.00581229    0.615635
608     colorcet                                              20236.14722188    0.615491
609     smart_open                                            20224.30088614    0.615455
610     osqp                                                  20183.83457653    0.615331
611     pytablereader                                         20087.99760074    0.615035
612     limits                                                20050.28304413    0.614919
613     pymilvus                                              20020.83458273    0.614827
614     asdf                                                  19966.47626319    0.614659
615     gremlinpython                                         19948.97893313    0.614604
616     Flake8-pyproject                                      19906.31906007    0.614471
617     pytest-ruff                                           19859.40706652    0.614325
618     triad                                                 19848.65105004    0.614291
619     bunnet                                                19753.34078181    0.613992
620     annsel                                                19708.95414992    0.613853
621     prometheus-client                                     19584.43636347    0.613459
622     humanfriendly                                         19579.04347826    0.613442
623     linkify-it-py                                         19502.08998145    0.613198
624     testfixtures                                          19346.11499533    0.612699
625     service-identity                                      19278.06274043    0.612481
626     pyTest                                                19159.16475193    0.612097
627     outlines                                              19126.15794611    0.611990
628     PyJWT                                                 19120.37679765    0.611971
629     pytorch-lightning                                     19086.06547076    0.611859
630     mwxml                                                 19084.98335775    0.611856
631     blessed                                               18964.24880952    0.611462
632     pipenv                                                18950.87985762    0.611418
633     progressbar2                                          18893.77625626    0.611231
634     causalml                                              18816.66106048    0.610977
635     motor                                                 18745.24201070    0.610741
636     hatch                                                 18739.25798696    0.610721
637     icontract                                             18723.89128289    0.610670
638     mujoco                                                18714.67930113    0.610640
639     pdbpp                                                 18708.61305348    0.610620
640     vaex-core                                             18630.83465502    0.610361
641     ensureconda                                           18595.13920542    0.610242
642     torchvision                                           18577.12751608    0.610182
643     objsize                                               18541.19731080    0.610062
644     h5pyd                                                 18513.73109393    0.609970
645     datapackage                                           18503.93179825    0.609937
646     opentelemetry-exporter-credential-provider-gcp        18497.42982260    0.609915
647     docling-core                                          18432.06636601    0.609695
648     pre-commit                                            18391.47380877    0.609558
649     jupyter-server-proxy                                  18365.05110168    0.609469
650     fastprogress                                          18363.08873426    0.609462
651     pinecone                                              18344.14712818    0.609398
652     pygsp                                                 18289.18229192    0.609212
653     oslo.concurrency                                      18268.29069901    0.609141
654     mujoco-mjx                                            18249.40921421    0.609077
655     granian                                               18238.72843544    0.609041
656     itk                                                   18216.83333333    0.608966
657     nbdev                                                 18185.85165526    0.608860
658     pooch                                                 17984.42814991    0.608169
659     rdflib                                                17981.75205552    0.608160
660     factory-boy                                           17954.25346695    0.608065
661     pypdf                                                 17930.81733347    0.607984
662     cassandra-driver                                      17912.99684618    0.607922
663     changelogd                                            17823.77260101    0.607612
664     openapi-spec-validator                                17769.45924640    0.607423
665     datasette                                             17734.51681632    0.607301
666     ruamel.yaml                                           17607.98659506    0.606856
667     thinc                                                 17557.74667936    0.606679
668     cliff                                                 17549.14335244    0.606648
669     asv-bench-memray                                      17502.87845493    0.606484
670     odmantic                                              17205.71180550    0.605422
671     azure-storage-blob                                    17164.05774632    0.605271
672     stack_data                                            17012.26942237    0.604720
673     tsfresh                                               17008.49923061    0.604706
674     weasel                                                16910.57543277    0.604348
675     qdrant-client                                         16873.28594888    0.604211
676     pytest-beartype                                       16855.56376385    0.604145
677     slowapi                                               16842.62582120    0.604098
678     gpt4all                                               16765.38111702    0.603812
679     requests-oauthlib                                     16760.86690402    0.603796
680     fastapi                                               16703.71113742    0.603584
681     xprof                                                 16614.14344246    0.603250
682     cmeel                                                 16581.80744546    0.603129
683     vaex-viz                                              16534.71520919    0.602952
684     python-fasthtml                                       16505.05131053    0.602841
685     helion                                                16364.59601193    0.602310
686     databricks-sdk                                        16268.49164846    0.601945
687     dateparser                                            16266.52504229    0.601937
688     ufmt                                                  16175.58881819    0.601589
689     torch-tensorrt                                        16141.93240322    0.601460
690     dvc-data                                              16089.76062979    0.601259
691     redisvl                                               16067.91152694    0.601175
692     check-manifest                                        16055.00624322    0.601125
693     gevent                                                16039.70435650    0.601066
694     orbax-checkpoint                                      15990.91373156    0.600877
695     pykeops                                               15928.00130040    0.600632
696     torchao                                               15843.75694965    0.600303
697     dockerctx                                             15837.09349639    0.600277
698     moviepy                                               15803.29492223    0.600144
699     dparse                                                15777.94617065    0.600044
700     keras                                                 15729.11581144    0.599852
701     docker-compose                                        15714.05135905    0.599793
702     ngboost                                               15710.78449443    0.599780
703     pessimist                                             15695.30935136    0.599718
704     allennlp                                              15667.70808443    0.599609
705     zope.interface                                        15621.51339123    0.599426
706     apscheduler                                           15576.84170971    0.599248
707     livemark                                              15575.22854662    0.599242
708     warp-lang                                             15522.25545408    0.599030
709     fiona                                                 15503.85399213    0.598957
710     tortoise-orm                                          15482.69520181    0.598872
711     chromadb                                              15470.49705939    0.598823
712     param                                                 15356.31014818    0.598363
713     opentelemetry-sdk                                     15349.22459588    0.598334
714     dbt-adapters                                          15332.08365280    0.598265
715     aiobotocore                                           15318.91132815    0.598212
716     changelog-chug                                        15318.27956765    0.598209
717     session-info2                                         15314.48857076    0.598194
718     oauthlib                                              15308.11787736    0.598168
719     pytest-sugar                                          15305.11294894    0.598156
720     duckdb                                                15279.82239200    0.598053
721     scikit-misc                                           15274.66499871    0.598032
722     cjdk                                                  15249.35555556    0.597929
723     onnxruntime-gpu                                       15246.76114357    0.597919
724     supabase                                              15226.94985380    0.597838
725     esig                                                  15205.00000000    0.597748
726     urllib3                                               15186.89785752    0.597675
727     quartodoc                                             15173.46309034    0.597620
728     oci                                                   15121.97087430    0.597409
729     netaddr                                               15095.50316567    0.597300
730     evalplus                                              15037.52717633    0.597061
731     rfc3987-syntax                                        15008.13892124    0.596940
732     coredis                                               14929.77535982    0.596615
733     lunr                                                  14891.31253149    0.596454
734     array-api-compat                                      14890.53973155    0.596451
735     dvc-oss                                               14846.48323343    0.596267
736     albumentations                                        14827.50274062    0.596188
737     radish-bdd                                            14816.29588315    0.596141
738     molecule                                              14807.02691106    0.596102
739     optax                                                 14794.10600629    0.596048
740     reportlab                                             14722.68680108    0.595748
741     pip-requirements-parser                               14668.30369462    0.595518
742     selenium                                              14657.25660794    0.595471
743     rapidsmpf-cu12                                        14559.88676054    0.595057
744     papermill                                             14545.06963219    0.594994
745     pytest-recording                                      14484.98615011    0.594737
746     Markdown                                              14476.94447537    0.594703
747     jupyter                                               14377.15763793    0.594273
748     webob                                                 14328.25520571    0.594062
749     ipyvolume                                             14247.88679867    0.593713
750     Deprecated                                            14147.67208550    0.593275
751     tfx-bsl                                               14143.08699838    0.593255
752     autodoc_pydantic                                      13983.01449871    0.592548
753     fakeredis                                             13914.83866816    0.592245
754     langchain-openai                                      13902.30359762    0.592189
755     pytest-playwright                                     13894.46040532    0.592154
756     cucim-cu12                                            13789.10819512    0.591681
757     jaraco.text                                           13762.42995663    0.591561
758     strenum                                               13754.03211371    0.591523
759     httplib2                                              13687.15119684    0.591221
760     smithy-aws-core                                       13684.50000000    0.591209
761     lifelines                                             13620.19360906    0.590916
762     catalogue                                             13601.27694238    0.590830
763     sigstore-rekor-types                                  13600.51033706    0.590827
764     trio                                                  13559.25365760    0.590638
765     jupyter-client                                        13524.82338270    0.590480
766     ibm-cos-sdk-core                                      13497.00000000    0.590352
767     apache-flink                                          13465.00140419    0.590205
768     poetry                                                13422.65293173    0.590009
769     furiosa-optimizer                                     13353.38255746    0.589688
770     eventlet                                              13282.65598824    0.589359
771     xmltodict                                             13249.30872110    0.589203
772     procgen                                               13246.72444908    0.589191
773     traittypes                                            13234.82583406    0.589135
774     sentry-prevent-cli                                    13222.58170399    0.589077
775     pydocstyle                                            13204.36402854    0.588992
776     adal                                                  13145.30746386    0.588713
777     wtpsplit                                              13124.56818037    0.588615
778     sagemaker-train                                       13114.92134698    0.588570
779     sqlglot                                               13096.63760536    0.588483
780     multiel                                               13044.76643306    0.588237
781     prance                                                13020.80855445    0.588123
782     botocore-stubs                                        12975.70952381    0.587907
783     mlx                                                   12802.43002139    0.587073
784     gto                                                   12734.96517125    0.586745
785     sciform                                               12729.10905842    0.586716
786     s3fs                                                  12658.23786836    0.586370
787     langchain-memgraph                                    12657.72989233    0.586367
788     opentelemetry-util-genai                              12652.01028037    0.586339
789     apprise                                               12625.78022043    0.586211
790     mlflow-skinny                                         12622.93322798    0.586197
791     zest.releaser                                         12611.86114852    0.586142
792     fire                                                  12597.84937562    0.586073
793     doc2dash                                              12594.02415379    0.586054
794     equinox                                               12574.33296332    0.585957
795     pydeck                                                12557.27732413    0.585873
796     pyshacl                                               12399.62873362    0.585089
797     xarray-spatial                                        12389.72007198    0.585039
798     pygls                                                 12373.24893105    0.584956
799     dvc-task                                              12349.83135483    0.584839
800     treescope                                             12343.85151537    0.584809
801     wolframalpha                                          12330.40142741    0.584741
802     ase                                                   12321.89259671    0.584698
803     httpbin                                               12303.83213503    0.584607
804     ml-dtypes                                             12264.69231424    0.584410
805     validate-pyproject                                    12224.13838205    0.584204
806     google-cloud-monitoring                               12181.73831845    0.583988
807     bayes-optim                                           12172.83452381    0.583943
808     hcrystalball                                          12170.50074786    0.583931
809     robotframework-jupyterlibrary                         12164.13713925    0.583899
810     requests_html                                         12161.76408167    0.583886
811     proxsuite                                             12155.22619048    0.583853
812     vaa                                                   11905.64338995    0.582565
813     pyfive                                                11882.56781284    0.582445
814     boto3                                                 11846.90251839    0.582258
815     influxdb-client                                       11807.17867437    0.582050
816     sacrebleu                                             11728.42153704    0.581634
817     modal                                                 11725.92362050    0.581621
818     neo4j                                                 11714.02203937    0.581558
819     execnet                                               11692.13316308    0.581442
820     shapely                                               11691.55879890    0.581439
821     cyclonedx-python-lib                                  11687.19860750    0.581416
822     flashinfer-python                                     11681.90334888    0.581388
823     distributed                                           11668.59204377    0.581317
824     nbclassic                                             11663.51255218    0.581290
825     pydot                                                 11616.01208203    0.581037
826     together                                              11588.02394747    0.580887
827     pyproject-api                                         11551.37511378    0.580690
828     uvicorn                                               11547.70689196    0.580671
829     pyinstaller                                           11526.84629015    0.580558
830     jgo                                                   11499.06784554    0.580409
831     lz4                                                   11492.60617771    0.580374
832     lxml-stubs                                            11456.15681857    0.580177
833     aboutcode-toolkit                                     11454.48707998    0.580167
834     trackio                                               11448.77315793    0.580137
835     numcodecs                                             11403.80794905    0.579892
836     greenlet                                              11373.52692371    0.579727
837     fastembed                                             11325.86107569    0.579467
838     nbval                                                 11321.53113481    0.579443
839     vertexai                                              11284.76264496    0.579241
840     advanced-alchemy                                      11278.77281938    0.579208
841     mkdocs-test                                           11265.88969713    0.579137
842     interrogate                                           11223.77199643    0.578905
843     copier                                                11208.71859400    0.578821
844     model-signing                                         11161.71472573    0.578560
845     rio-vrt                                               11133.23388592    0.578402
846     dagger-io                                             11113.11002938    0.578289
847     python-json-logger                                    11098.64899954    0.578209
848     opik                                                  11089.86634260    0.578160
849     codespell                                             11017.29235402    0.577752
850     colour-science                                        11011.62668207    0.577720
851     aws_cdk.aws-s3-assets                                 11001.04544416    0.577660
852     a2a-sdk                                               10992.15766844    0.577610
853     gym3                                                  10874.99701907    0.576945
854     launchdarkly-server-sdk                               10854.26045614    0.576827
855     path                                                  10824.77659331    0.576658
856     slack-sdk                                             10820.55216430    0.576634
857     fasta2a                                               10715.33247268    0.576027
858     bitsandbytes                                          10707.83019245    0.575984
859     mdformat                                              10678.65150793    0.575814
860     pytest-html                                           10661.94318779    0.575717
861     pyspark                                               10653.30885701    0.575667
862     pmxbot                                                10612.81033384    0.575430
863     captum                                                10602.08465699    0.575368
864     pytest-cases                                          10535.84155465    0.574979
865     attribution                                           10477.72570353    0.574635
866     pytest-runner                                         10472.77190096    0.574606
867     panphon                                               10460.72599347    0.574534
868     libcudf-cu12                                          10457.44021378    0.574515
869     shinywidgets                                          10443.24334193    0.574431
870     datamodel-code-generator                              10441.68574652    0.574421
871     mcp-server-fetch                                      10426.53892182    0.574331
872     starlette                                             10397.70462172    0.574159
873     ploomber-core                                         10395.97861846    0.574149
874     mosaicml-streaming                                    10389.23504049    0.574109
875     jupyter-events                                        10388.65996362    0.574105
876     PasteDeploy                                           10327.51283270    0.573739
877     vcrpy                                                 10193.52311605    0.572928
878     memgraph-toolbox                                      10175.53700255    0.572819
879     UnleashClient                                         10171.95891538    0.572797
880     dask-image                                            10156.70062517    0.572704
881     elasticsearch-dsl                                     10147.94166095    0.572650
882     dbt-bigquery                                          10126.83542736    0.572521
883     docstring_parser                                      10121.31275616    0.572487
884     aws-cdk.aws-ecs                                       10103.13809524    0.572376
885     sphinx_rtd_theme                                      10102.84567867    0.572374
886     humanize                                              10075.41058349    0.572205
887     llm-blender                                           10033.72268998    0.571948
888     prefect-azure                                          9996.91864130    0.571720
889     pytest-mypy-plugins                                    9989.64937610    0.571674
890     pylama                                                 9952.91818834    0.571446
891     h3                                                     9952.41065472    0.571443
892     ipyleaflet                                             9947.35792937    0.571411
893     conda-package-streaming                                9944.00027025    0.571390
894     asv-runner                                             9940.34046173    0.571367
895     jupyter-console                                        9906.73853021    0.571157
896     distributed-ucxx-cu13                                  9899.23190073    0.571110
897     blosc2                                                 9866.50151137    0.570904
898     webtest                                                9866.01849043    0.570901
899     sqlalchemy_utils                                       9864.49944877    0.570892
900     jupyter-book                                           9835.36510663    0.570708
901     aws-cdk.aws-eks                                        9832.25000000    0.570689
902     smbprotocol                                            9821.91977835    0.570623
903     pybcj                                                  9807.93305112    0.570535
904     python-utils                                           9806.87286196    0.570528
905     pybtex                                                 9796.61381304    0.570463
906     stdlib_list                                            9795.84090909    0.570458
907     shinychat                                              9788.54260287    0.570412
908     cloudpathlib                                           9764.04767388    0.570257
909     prophet                                                9752.27084381    0.570182
910     openinference-instrumentation-llama-index              9721.48079988    0.569985
911     pytest-enabler                                         9669.17514146    0.569651
912     lm_eval                                                9642.42720329    0.569479
913     ossfs                                                  9595.73722674    0.569177
914     dictdiffer                                             9573.85832825    0.569036
915     fastembed-gpu                                          9563.39221502    0.568968
916     furiosa-serving                                        9536.97018459    0.568796
917     alembic                                                9530.67094511    0.568755
918     sphinxcontrib-bibtex                                   9525.46010789    0.568721
919     sphinx-astropy                                         9515.53041868    0.568656
920     dvc-render                                             9503.29144745    0.568576
921     mdformat-myst                                          9501.01826491    0.568562
922     newspaper3k                                            9496.63429506    0.568533
923     spin                                                   9493.94253701    0.568515
924     elastic-transport                                      9486.48090138    0.568467
925     prefect-snowflake                                      9484.78973593    0.568456
926     jupyter_sphinx                                         9462.43651984    0.568309
927     opensearch-py                                          9457.72376190    0.568278
928     deltalake                                              9447.96772344    0.568214
929     prisma                                                 9440.52535958    0.568165
930     google-cloud-spanner                                   9429.45385572    0.568092
931     opentelemetry-instrumentation-google-genai             9427.44742505    0.568079
932     b2luigi                                                9400.75174927    0.567903
933     patchelf                                               9393.39034117    0.567855
934     llnl-hatchet                                           9363.62344040    0.567658
935     sentence_transformers                                  9363.45154924    0.567656
936     mimesis                                                9360.26563329    0.567635
937     pytest-rich                                            9352.94194343    0.567587
938     gcovr                                                  9345.85883967    0.567540
939     fiddle                                                 9341.90914915    0.567513
940     pythran                                                9337.85672152    0.567486
941     tfds-nightly                                           9335.99513748    0.567474
942     pydantic-settings                                      9307.42658306    0.567284
943     langgraph                                              9302.25610063    0.567249
944     legacy-api-wrap                                        9291.30167395    0.567176
945     gmpy2                                                  9279.56762253    0.567098
946     neptune-pytorch                                        9276.49905708    0.567077
947     scyjava                                                9239.12799680    0.566827
948     workalendar                                            9202.98452796    0.566583
949     evosax                                                 9201.31422408    0.566572
950     uncertainties                                          9196.04633838    0.566537
951     aws-cdk-lib                                            9176.54544416    0.566405
952     python-arango                                          9172.47388919    0.566377
953     fancycompleter                                         9161.91303419    0.566306
954     python-jose                                            9160.89378963    0.566299
955     cached-path                                            9154.90281059    0.566258
956     neptune-fastai                                         9150.21128758    0.566226
957     aliyunstoreplugin                                      9147.85198946    0.566210
958     nvidia-nvimgcodec-cu12                                 9142.17688374    0.566172
959     fastapi-code-generator                                 9138.20363961    0.566145
960     albucore                                               9131.32840909    0.566098
961     pymorphy2                                              9128.47619048    0.566079
962     pyrecombine                                            9127.00000000    0.566069
963     ibm-cos-sdk                                            9124.50000000    0.566052
964     fido2                                                  9124.25833333    0.566050
965     mitmproxy-rs                                           9123.00000000    0.566042
966     tensorrt                                               9123.00000000    0.566042
967     epitran                                                9122.49253247    0.566038
968     mkdocs-minify-plugin                                   9121.86813187    0.566034
969     neo4j-rust-ext                                         9120.00000000    0.566021
970     dvc-ssh                                                9120.00000000    0.566021
971     python-discovery                                       9106.14845520    0.565927
972     ua_parser                                              9092.38095238    0.565833
973     convertdate                                            9050.81563931    0.565549
974     types-Flask                                            9003.21332648    0.565221
975     tracerite                                              8967.16108471    0.564972
976     ipyvuetify                                             8953.27723722    0.564876
977     pyopenssl                                              8919.25747051    0.564640
978     toolbox-adk                                            8894.02688817    0.564464
979     pyside6                                                8889.41352022    0.564432
980     llama-index-readers-file                               8821.80829137    0.563958
981     commonmark                                             8815.31850486    0.563912
982     pyppeteer                                              8812.59714777    0.563893
983     kfp-kubernetes                                         8784.30750589    0.563693
984     ablog                                                  8769.04285833    0.563586
985     google-auth-oauthlib                                   8764.68451055    0.563555
986     altair-tiles                                           8641.09710124    0.562673
987     nptyping                                               8615.52569407    0.562489
988     tbump                                                  8611.48676539    0.562460
989     snowflake                                              8595.63684469    0.562346
990     psleak                                                 8431.36635410    0.561148
991     pydivert                                               8427.89543314    0.561123
992     libpysal                                               8363.81715192    0.560649
993     promptflow-tools                                       8331.12829707    0.560406
994     sphinxcontrib-openapi                                  8288.25613596    0.560086
995     peft                                                   8235.21035152    0.559687
996     ruff-api                                               8191.46626780    0.559357
997     llama-cpp-python                                       8184.57770304    0.559304
998     azureml-ai-monitoring                                  8181.29887830    0.559279
999     discord-py                                             8088.32677283    0.558570
1000    Flask                                                  8079.47360664    0.558502
1001    jeepney                                                8058.06706335    0.558337
1002    pypiserver                                             8048.62592874    0.558265
1003    python-snappy                                          8036.63364209    0.558172
1004    cmd2                                                   7992.21475284    0.557828
1005    sphinx-issues                                          7981.19479394    0.557743
1006    furiosa-runtime                                        7977.96008677    0.557717
1007    cuda-bindings                                          7911.46715311    0.557198
1008    pytype                                                 7909.93561426    0.557186
1009    python-consul2                                         7908.23341660    0.557173
1010    umap-learn                                             7883.44575619    0.556978
1011    readabilipy                                            7873.49890855    0.556899
1012    ocifs                                                  7866.25370811    0.556842
1013    pymilvus.model                                         7850.58053020    0.556718
1014    zope-interface                                         7845.35803318    0.556677
1015    piccolo                                                7842.11750517    0.556651
1016    sqlparse                                               7837.90391837    0.556618
1017    aiomysql                                               7833.52715672    0.556583
1018    kubernetes                                             7826.40336532    0.556527
1019    isoduration                                            7780.05359807    0.556158
1020    formulaic                                              7753.27343121    0.555944
1021    rstcheck-core                                          7741.39593965    0.555849
1022    pytest_benchmark                                       7731.93965495    0.555773
1023    gunicorn                                               7714.80853014    0.555636
1024    msrestazure                                            7690.45085727    0.555439
1025    rpy2-robjects                                          7689.62756967    0.555433
1026    multipart                                              7689.18761283    0.555429
1027    tiktoken                                               7684.20661613    0.555389
1028    optimum-graphcore                                      7669.65862119    0.555271
1029    flake8-typechecking-import                             7658.66602331    0.555182
1030    pyroma                                                 7649.85004742    0.555111
1031    flake8                                                 7629.78143774    0.554948
1032    docling-ibm-models                                     7626.86271122    0.554924
1033    aws-sdk-bedrock-runtime                                7602.50000000    0.554725
1034    docling-parse                                          7600.24404762    0.554707
1035    send2trash                                             7594.48651872    0.554660
1036    numba-cuda                                             7571.28357578    0.554470
1037    pkgmt                                                  7568.72798853    0.554449
1038    sentry_sdk                                             7556.84640722    0.554352
1039    qpd                                                    7528.81455939    0.554121
1040    fugue-sql-antlr                                        7527.36455939    0.554109
1041    opentelemetry-instrumentation-dbapi                    7522.40652402    0.554068
1042    toolslm                                                7430.90042194    0.553308
1043    adapters                                               7344.73425185    0.552584
1044    Twisted                                                7318.36786291    0.552361
1045    cuda-python                                            7305.53284689    0.552252
1046    google-cloud-storage-control                           7303.44600882    0.552235
1047    retrolab                                               7277.32039852    0.552012
1048    meson                                                  7267.10222999    0.551925
1049    vocos                                                  7243.58022429    0.551724
1050    dask-ml                                                7204.70260517    0.551390
1051    fixtures                                               7197.88735761    0.551331
1052    kernels                                                7180.00896274    0.551177
1053    configparser                                           7179.46986331    0.551172
1054    pytablewriter-altrow-theme                             7170.90171766    0.551098
1055    hydra-core                                             7159.99453672    0.551003
1056    PrettyTable                                            7148.82630467    0.550906
1057    adbc-driver-manager                                    7134.31595431    0.550780
1058    nibabel                                                7126.44717030    0.550712
1059    pathvalidate                                           7126.30689176    0.550711
1060    xgboost                                                7099.75046201    0.550479
1061    furiosa-litmus                                         7098.69246032    0.550470
1062    promptflow-core                                        7093.20877228    0.550422
1063    pygobject-stubs                                        7087.63658409    0.550373
1064    cupy                                                   7074.64884580    0.550259
1065    pytest-timeout                                         7058.46338845    0.550117
1066    pyahocorasick                                          7041.12952778    0.549964
1067    pythreejs                                              7037.31162497    0.549931
1068    tinycss2                                               7028.78919383    0.549855
1069    passlib                                                7027.46811020    0.549844
1070    pytest-black                                           7022.49113846    0.549800
1071    deepmerge                                              6979.24965782    0.549416
1072    amd-quark                                              6965.19287761    0.549291
1073    sagemaker-core                                         6947.67803532    0.549135
1074    flake8-modern-annotations                              6917.36234824    0.548864
1075    asyncstdlib                                            6907.79137000    0.548778
1076    pyswarms                                               6882.01826208    0.548546
1077    plumbum                                                6873.29436686    0.548467
1078    coloredlogs                                            6872.26789384    0.548458
1079    watchfiles                                             6865.01950948    0.548392
1080    slack_sdk                                              6845.65265334    0.548217
1081    nbtest-plugin                                          6837.96139781    0.548147
1082    eval-type-backport                                     6827.59139731    0.548053
1083    tree-sitter                                            6817.60115193    0.547962
1084    sqlalchemy-utils                                       6815.16321429    0.547940
1085    agate                                                  6812.77140633    0.547918
1086    mkdocstrings-python-xref                               6788.82517751    0.547700
1087    llama-cloud-services                                   6785.29292929    0.547667
1088    google-auth-httplib2                                   6782.75096799    0.547644
1089    databricks-agents                                      6778.92752153    0.547609
1090    keras-hub                                              6771.19207459    0.547538
1091    pycocotools                                            6768.43562826    0.547513
1092    emoji                                                  6767.99966609    0.547509
1093    srsly                                                  6765.36734453    0.547485
1094    pycares                                                6762.20677362    0.547456
1095    spox                                                   6762.03571429    0.547454
1096    types-paramiko                                         6759.56618411    0.547431
1097    lance-namespace-urllib3-client                         6749.19285714    0.547336
1098    SudachiPy                                              6749.06666667    0.547335
1099    graphemeu                                              6747.99603175    0.547325
1100    editorconfig                                           6747.00000000    0.547316
1101    tox-uv-bare                                            6747.00000000    0.547316
1102    tf-keras                                               6746.00000000    0.547307
1103    findlibs                                               6745.00000000    0.547298
